"Original XML Dita File","UUID"
"primetime-master/TVSDK-3.0-for-iOS/c_psdk_ios_3.0_introduction.xml","c6a003ba-9b68-44b3-b955-5a1f36f85b4c"
"primetime-master/TVSDK-3.0-for-iOS/c_psdk_ios_3.0_overview.xml","a83f5456-5b0d-480e-89f3-5ed0f59d1601"
"primetime-master/TVSDK-3.0-for-iOS/c_psdk_ios_3.0_overview-of-the-player.xml","0ec6f4a1-6538-4d81-843f-5a8c58880093"
"primetime-master/TVSDK-3.0-for-iOS/c_psdk_ios_3.0_considerations.xml","1335b661-66e9-46bc-b58e-0d5bb5c65e7f"
"primetime-master/TVSDK-3.0-for-iOS/c_psdk_ios_3.0_requirements.xml","ce9b438f-670a-455d-b73b-61628ad9975a"
"primetime-master/TVSDK-3.0-for-iOS/c_psdk_ios_3.0_content-playback-options.xml","410ff529-8dec-48f0-842b-1451d2738231"
"primetime-master/TVSDK-3.0-for-iOS/t_psdk_ios_3.0_create-a-video-player.xml","8fa68b84-d9e2-4d53-b481-5eae2af7b10a"
"primetime-master/TVSDK-3.0-for-iOS/t_psdk_ios_3.0_mediaplayer-set-up-ios.xml","8a93019e-45d8-4c10-bb71-246dc48b31bd"
"primetime-master/TVSDK-3.0-for-iOS/c_psdk_ios_3.0_notification.xml","5a673bcb-01a1-4e1e-882f-894a14b9d8c3"
"primetime-master/TVSDK-3.0-for-iOS/c_psdk_ios_3.0_configure-ui.xml","f107a200-4c06-4214-93b7-443285ac3c27"
"primetime-master/TVSDK-3.0-for-iOS/t_psdk_ios_3.0_ui-state-prepared-wait-for.xml","9f32196b-404f-4e25-b4c8-c618db7d164c"
"primetime-master/TVSDK-3.0-for-iOS/t_psdk_ios_3.0_implement-pause-play.xml","231f4e8c-53a1-45f7-b571-b0f18b8b6e55"
"primetime-master/TVSDK-3.0-for-iOS/t_psdk_ios_3.0_display-video-duration.xml","7fc8074b-fcc0-43d1-8657-c87c4bc3731e"
"primetime-master/TVSDK-3.0-for-iOS/t_psdk_ios_3.0_display-current-remaining-time.xml","57b0e35a-7563-43db-a25b-00aa2770c869"
"primetime-master/TVSDK-3.0-for-iOS/t_psdk_ios_3.0_display-seek-scrub-bar.xml","855b4b74-f711-40d1-b4a9-9dd412f2ea13"
"primetime-master/TVSDK-3.0-for-iOS/c_psdk_ios_3.0_abr-control-quality.xml","9fd921de-de79-44b9-8056-48e1eecfdc97"
"primetime-master/TVSDK-3.0-for-iOS/c_psdk_ios_3.0_qos-statistics-monitor.xml","f52be760-2dd6-4df9-83a0-fada5f4b686c"
"primetime-master/TVSDK-3.0-for-iOS/c_psdk_ios_3.0_mediaplayerobjects-working-with.xml","ad6489b7-7af5-4b25-9f87-09be200a9439"
"primetime-master/TVSDK-3.0-for-iOS/c_psdk_ios_3.0_instant-on-ios.xml","6c4a8d28-eb91-4a4c-a255-42a371747825"
"primetime-master/TVSDK-3.0-for-iOS/c_psdk_ios_3.0_advertising.xml","17af1756-2e1b-4bfa-a77b-3d6829824adc"
"primetime-master/TVSDK-3.0-for-iOS/r_psdk_ios_3.0_advertising-requirements.xml","a934e651-fead-4f90-a48b-c5d2ce58c4c7"
"primetime-master/TVSDK-3.0-for-iOS/c_psdk_ios_3.0_partialad-break-insertion.xml","0cbb299d-e4ba-4aa5-b232-e7037e881d9a"
"primetime-master/TVSDK-3.0-for-iOS/c_psdk_ios_3.0_ad-insertion-about.xml","ff765944-6899-4a75-9a8c-0339b1ee11e0"
"primetime-master/TVSDK-3.0-for-iOS/c_psdk_ios_3.0_playback-post1.2.xml","15e118c4-9e4d-479d-80ad-6f868765ba46"
