"Original XML Dita File","UUID"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_overview-prod-audience-guide.xml","d60034c3-689c-47a9-83f6-e6a186d6faae"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_considerations.xml","3828a66a-cd3d-4d55-93e9-5c414bcf7fe1"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_overview-of-the-player.xml","e5a269c5-9871-415e-ab0c-a7f3176abd9f"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_requirements.xml","ae12a2c3-750a-43ea-8f32-d336ffe79b15"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_content-playback-options-android2.xml","9b681517-1ee2-4308-8b4d-f6cbf5e0b576"
"primetime-master/TVSDK-2.5-for-Android/t_psdk_android_2.5_mediaplayer-set-up-android.xml","b0b5bb15-1bf4-4ed1-bd59-cba9b9ffad7d"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_mediaplayerobjects-working-with.xml","5a5358ae-e9e5-4b31-8284-5e3737c435d5"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_mediaplayeritem-class-about.xml","4fa2d90f-2dc7-4e5a-87b5-6ff0da14884c"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_mediaplayer-object-lifecycle-states.xml","1b51a1d0-56f8-4cdd-a56c-8eca2a5ad15c"
"primetime-master/TVSDK-2.5-for-Android/r_psdk_android_2.5_mediaplayeritem-methods-for-accessing-mediaresource.xml","aa1f9005-c4ae-46da-a76c-28205862be32"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_mediaplayer-reuse-or-remove.xml","aa54c038-12fd-4672-88ed-2358fd68ad58"
"primetime-master/TVSDK-2.5-for-Android/t_psdk_android_2.5_timeline-inspect-playback.xml","0cfa1d76-e320-44ae-a17a-64b0a2700c02"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_suspend-and-restore.xml","b37447fb-bd44-4bd5-bc17-ca3d827dfc66"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_events-listen-for.xml","411b4468-49eb-403c-bbc8-0635126c7a50"
"primetime-master/TVSDK-2.5-for-Android/t_psdk_android_2.5_event-listeners-implement.xml","50b14520-ce86-45b4-ab6b-b405f1e91e4b"
"primetime-master/TVSDK-2.5-for-Android/t_psdk_android_2.5_error-handling-set-up.xml","865b0be3-389a-4830-8365-e326641fe3e4"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_ui-configure.xml","caa31251-792d-4e26-9ec6-bfd33d612450"
"primetime-master/TVSDK-2.5-for-Android/t_psdk_android_2.5_ui-state-prepared-wait-for.xml","7a8819d6-d4ce-48f9-95d3-be5c4669534b"
"primetime-master/TVSDK-2.5-for-Android/t_psdk_android_2.5_ui-pause-play-implement.xml","cad442b8-4a49-4e75-8add-0db5e9ec0fd1"
"primetime-master/TVSDK-2.5-for-Android/t_psdk_android_2.5_ui-content-live-vod-identify.xml","6300f7fc-d7e7-403c-bce8-df1caacb9ced"
"primetime-master/TVSDK-2.5-for-Android/t_psdk_android_2.5_ui-volume-control.xml","e14b7abb-187e-4c82-a64d-4d34d6b5c7ce"
"primetime-master/TVSDK-2.5-for-Android/t_psdk_android_2.5_ui-duration-time-display.xml","9db6e924-6aaa-4aef-81b4-4f3906ba9b9e"
"primetime-master/TVSDK-2.5-for-Android/t_psdk_android_2.5_ui-seek-scrub-bar-display.xml","84b6b775-1284-452a-b2f3-54092bdd785c"
"primetime-master/TVSDK-2.5-for-Android/t_psdk_android_2.5_ui-ctrl-bar-for-dvr-construct.xml","b7ac3ff9-0c5d-44da-b3d1-37bdf1744162"
"primetime-master/TVSDK-2.5-for-Android/t_psdk_android_2.5_ui-stream-entry-control.xml","51528314-1ade-43b9-a381-f9cb194dcd11"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_mediaplayer-initialize-for-video.xml","eca6714e-6d17-45c0-9b93-b8610b7a5d27"
"primetime-master/TVSDK-2.5-for-Android/t_psdk_android_2.5_media-resource-create.xml","4cdbcdec-215b-4cc1-af02-2a8a0b43a8ba"
"primetime-master/TVSDK-2.5-for-Android/t_psdk_android_2.5_media-resource-load.xml","e53cface-570d-4fd7-873b-5e64c0c723d7"
"primetime-master/TVSDK-2.5-for-Android/t_psdk_android_2.5_media-resource-load-using-mediaplayeritemloader.xml","f90f9b99-0f3e-4598-994a-a3f86d384456"
"primetime-master/TVSDK-2.5-for-Android/t_psdk_android_2.5_trick-play-implement.xml","8698d64a-934d-4b25-b83e-a0d46c0ebda6"
"primetime-master/TVSDK-2.5-for-Android/r_psdk_android_2.5_trick-play-apis.xml","f8844202-16ed-45af-ba49-b29ab1af6d55"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_trick-play-limitations.xml","b07d27fc-777b-40a8-a328-c73a4f2c5b45"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_trick-play-smooth.xml","34ce32a5-695b-4525-a18a-384dfffc23b5"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_302-redirect-overview.xml","c159f895-b12a-4fc8-bbf3-83b3c7e6dc07"
"primetime-master/TVSDK-2.5-for-Android/t_psdk_android_2.5_cookies-work-with.xml","f49a0ff8-f9ca-4b29-9b16-b13b3f9c1fc9"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_closed-captions-set-up.xml","43ce0486-b173-45d3-aaf1-af30e6f3d439"
"primetime-master/TVSDK-2.5-for-Android/t_psdk_android_2.5_closed-caption-available-current.xml","55ec0275-bec4-4076-86a3-2b71007633e5"
"primetime-master/TVSDK-2.5-for-Android/t_psdk_android_2.5_closed-caption-visibility-control.xml","ce418175-d739-4719-b8db-ef6ef4d9484d"
"primetime-master/TVSDK-2.5-for-Android/t_psdk_android_2.5_closed-caption-track-allow-user-to-change.xml","f51a7713-caa8-410b-8e9c-17a5a189e900"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_closed-caption-styling-control.xml","183e0e24-26c6-4ff8-80c5-800d4ffbe827"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_alternate-audio.xml","20622548-11a0-4afe-bcdf-eeacb3703a4f"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_ac-3_5.1_format.xml","fed2f1e9-c8ad-4d31-b98c-1e757cfd0b0e"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_alternate-audio-in-playlist.xml","4a70490b-7b4b-4e62-bb52-687f2cf18229"
"primetime-master/TVSDK-2.5-for-Android/t_psdk_android_2.5_alternate-audio-implement.xml","65667c4b-14ca-4b20-930e-73db1036ea5c"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_background-audio.xml","627e51f9-52e7-423d-a610-ed72b5527f21"
"primetime-master/TVSDK-2.5-for-Android/t_psdk_android_2.5_id3-metadata-retrieve.xml","1814613a-8ea3-42ab-9cc0-2dc2299b3980"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_buffering-configuration.xml","4d296509-c98d-428b-afd6-87129971c393"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_instant-on.xml","ccd89fcb-44b4-43a5-a70f-5b57e6d3e257"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_parallel_downloads.xml","a4f805fb-f165-4e3e-8e5e-c01a414730b5"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_abr-control-quality.xml","99ea488a-2533-4500-a9d3-e11872aed724"
"primetime-master/TVSDK-2.5-for-Android/t_psdk_android_2.5_abr-set-using-abrparameters.xml","3f03bf10-cd71-4af7-beef-8735cff54acc"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_qos-statistics-monitor.xml","33e6ee11-c44f-431b-8d5d-2ef05d091312"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_failover-for-playback.xml","7a17bd7c-86f3-4763-92f0-7d0d4a7787e5"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_failover-media-playback.xml","60c30d3c-f2f5-47fe-b407-29f9dd1b1e5e"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_failover-ad-insertion-for-vod.xml","a882b343-5f89-4d8b-ba42-26521843734f"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_ad-insertion.xml","7bbc4e79-933a-478c-9553-3737de2a15c2"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_ad-insertion-about.xml","0ced6712-cbab-4808-871c-6ebc98d6e430"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_ad-resolving-client-vod.xml","29ebcd3c-3304-4792-8107-150db19ae379"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_ad-resolving-client-live-linear.xml","f0c3585d-fa24-4a04-90bd-4e1eb90a8723"
"primetime-master/TVSDK-2.5-for-Android/t_psdk_android_2.5_early-ad_break-return.xml","5116b6f2-de65-4fc3-8f27-99b40c7b693a"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_ad-tracking-client.xml","16cf33c1-71fe-4862-af96-4839634c76ea"
"primetime-master/TVSDK-2.5-for-Android/c_psdk_android_2.5_broken-vmap-error.xml","2d38ac3d-8010-48ab-a7d6-1e525dc3455f"
